"tipo_alteracao";"categoria_alteracao";"natureza_campo";"num_convenio";"cod_saci";"campo";"valor_anterior";"valor_atual"
"alterado";"dados_e_derivados";"dados_origem";"983612";"1-2139414";"dsc_situacao_contrato_mcid_saci";"Contratado - Normal";"Contratado - Suspensiva"
"alterado";"dados_e_derivados";"dados_origem";"983612";"1-2139414";"dte_publicacao_licitacao_tgov";"";"2026-05-21"
"alterado";"dados_e_derivados";"dados_origem";"983612";"1-2139414";"dte_homologacao_licitacao_tgov";"";"2026-05-21"
"alterado";"dados_e_derivados";"dados_origem";"983612";"1-2139414";"dte_vrpl_tdb";"";"2026-06-17"
"alterado";"dados_e_derivados";"dados_origem";"983612";"1-2139414";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados_e_derivados";"derivado_regra";"983612";"1-2139414";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"983612";"1-2139414";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"983612";"1-2139414";"ultima_data_relevante_calc";"2026-05-06";"2026-06-17"
"alterado";"dados_e_derivados";"derivado_regra";"983612";"1-2139414";"fase_atual_calc";"LAE";"VRPL"
"alterado";"dados_e_derivados";"derivado_regra";"983612";"1-2139414";"dias_ate_publicacao_calc";"";"15"
"alterado";"dados_e_derivados";"derivado_regra";"983612";"1-2139414";"dias_publicacao_ate_homologacao_calc";"";"0"
"alterado";"dados_e_derivados";"derivado_regra";"983612";"1-2139414";"dias_homologacao_ate_vrpl_calc";"";"27"
"alterado";"dados_e_derivados";"derivado_tempo";"983612";"1-2139414";"prazo_homolog_licitacao_120d";"";"2026-09-18"
"alterado";"dados_e_derivados";"derivado_tempo";"983612";"1-2139414";"status_pub_licitacao_calc";"Próximos 30 dias";"Concluída no prazo"
"alterado";"dados_e_derivados";"derivado_tempo";"983612";"1-2139414";"status_homolog_licitacao_calc";"";"Concluída no prazo"
"alterado";"dados";"dados_origem";"984854";"1-2140729";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados_e_derivados";"dados_origem";"984867";"1-2138422";"dte_aio_tdb";"2026-06-02";"2026-06-17"
"alterado";"dados_e_derivados";"derivado_regra";"984867";"1-2138422";"ultima_data_relevante_calc";"2026-06-02";"2026-06-17"
"alterado";"dados_e_derivados";"derivado_regra";"984867";"1-2138422";"dias_vrpl_ate_aio_calc";"0";"15"
"alterado";"dados_e_derivados";"derivado_regra";"984867";"1-2138422";"dias_aio_ate_inicio_obra_calc";"0";"-15"
"alterado";"dados_e_derivados";"derivado_tempo";"984867";"1-2138422";"prazo_inicio_obra_calc";"2026-06-16";"2026-07-01"
"alterado";"dados";"dados_origem";"984887";"1-2139396";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"984888";"1-2141981";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados_e_derivados";"dados_origem";"984890";"1-2138719";"dte_primeira_data_lae_tdb";"";"2026-06-15"
"alterado";"dados_e_derivados";"derivado_regra";"984890";"1-2138719";"ultima_data_relevante_calc";"";"2026-06-15"
"alterado";"dados_e_derivados";"derivado_regra";"984890";"1-2138719";"fase_atual_calc";"SUSPENSIVA";"LAE"
"alterado";"dados_e_derivados";"derivado_tempo";"984890";"1-2138719";"prazo_pub_licitacao_calc";"";"2026-08-14"
"alterado";"dados_e_derivados";"derivado_tempo";"984890";"1-2138719";"prazo_lae_mais_60_calc";"";"2026-10-13"
"alterado";"dados_e_derivados";"derivado_tempo";"984890";"1-2138719";"prazo_lae_mais_60_mais_120_calc";"";"2027-04-11"
"alterado";"dados_e_derivados";"derivado_tempo";"984890";"1-2138719";"status_pub_licitacao_calc";"";"No prazo"
"alterado";"dados";"dados_origem";"984898";"1-2138832";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados_e_derivados";"dados_origem";"985331";"1-2140795";"dsc_situacao_contrato_mcid_saci";"Contratado - Suspensiva";"Contratado - Normal"
"alterado";"dados_e_derivados";"dados_origem";"985331";"1-2140795";"dte_primeira_data_lae_tdb";"";"2026-06-15"
"alterado";"dados_e_derivados";"derivado_regra";"985331";"1-2140795";"ultima_data_relevante_calc";"";"2026-06-15"
"alterado";"dados_e_derivados";"derivado_regra";"985331";"1-2140795";"fase_atual_calc";"SUSPENSIVA RETIRADA";"LAE"
"alterado";"dados_e_derivados";"derivado_tempo";"985331";"1-2140795";"prazo_pub_licitacao_calc";"";"2026-08-14"
"alterado";"dados_e_derivados";"derivado_tempo";"985331";"1-2140795";"prazo_lae_mais_60_calc";"";"2026-10-13"
"alterado";"dados_e_derivados";"derivado_tempo";"985331";"1-2140795";"prazo_lae_mais_60_mais_120_calc";"";"2027-04-11"
"alterado";"dados_e_derivados";"derivado_tempo";"985331";"1-2140795";"status_pub_licitacao_calc";"";"No prazo"
"alterado";"dados_e_derivados";"dados_origem";"985333";"1-2136070";"dte_aio_tdb";"2026-05-12";"2026-06-17"
"alterado";"dados_e_derivados";"derivado_regra";"985333";"1-2136070";"ultima_data_relevante_calc";"2026-05-12";"2026-06-17"
"alterado";"dados_e_derivados";"derivado_regra";"985333";"1-2136070";"dias_vrpl_ate_aio_calc";"1";"37"
"alterado";"dados_e_derivados";"derivado_regra";"985333";"1-2136070";"dias_aio_ate_inicio_obra_calc";"0";"-36"
"alterado";"dados_e_derivados";"derivado_tempo";"985333";"1-2136070";"prazo_inicio_obra_calc";"2026-05-26";"2026-07-01"
"alterado";"dados";"dados_origem";"985339";"1-2135861";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"985348";"1-2135354";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados";"dados_origem";"985349";"1-2136550";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados";"dados_origem";"985351";"1-2138267";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados_e_derivados";"dados_origem";"985383";"1-2141814";"dte_publicacao_licitacao_tgov";"";"2026-06-17"
"alterado";"dados_e_derivados";"dados_origem";"985383";"1-2141814";"dte_homologacao_licitacao_tgov";"";"2026-07-27"
"alterado";"dados_e_derivados";"derivado_regra";"985383";"1-2141814";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"985383";"1-2141814";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"985383";"1-2141814";"ultima_data_relevante_calc";"2026-06-11";"2026-07-27"
"alterado";"dados_e_derivados";"derivado_regra";"985383";"1-2141814";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"985383";"1-2141814";"dias_ate_publicacao_calc";"";"6"
"alterado";"dados_e_derivados";"derivado_regra";"985383";"1-2141814";"dias_publicacao_ate_homologacao_calc";"";"40"
"alterado";"dados_e_derivados";"derivado_tempo";"985383";"1-2141814";"prazo_homolog_licitacao_120d";"";"2026-10-15"
"alterado";"dados_e_derivados";"derivado_tempo";"985383";"1-2141814";"status_pub_licitacao_calc";"No prazo";"Concluída no prazo"
"alterado";"dados_e_derivados";"derivado_tempo";"985383";"1-2141814";"status_homolog_licitacao_calc";"";"Concluída no prazo"
"alterado";"dados";"dados_origem";"985465";"1-2136526";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados_e_derivados";"dados_origem";"985469";"1-2134886";"dsc_situacao_contrato_mcid_saci";"Contratado - Suspensiva";"Contratado - Normal"
"alterado";"dados_e_derivados";"dados_origem";"985469";"1-2134886";"dte_retirada_suspensiva_tgov";"";"2026-06-16"
"alterado";"dados_e_derivados";"derivado_regra";"985469";"1-2134886";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"alterado";"dados_e_derivados";"derivado_tempo";"985469";"1-2134886";"urgencia_suspensiva_calc";"Próximos 30 dias";""
"alterado";"dados_e_derivados";"dados_origem";"985484";"1-2134436";"dte_vrpl_tdb";"";"2026-06-16"
"alterado";"dados_e_derivados";"dados_origem";"985484";"1-2134436";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados_e_derivados";"derivado_regra";"985484";"1-2134436";"ultima_data_relevante_calc";"2025-11-25";"2026-06-16"
"alterado";"dados_e_derivados";"derivado_regra";"985484";"1-2134436";"fase_atual_calc";"HOMOLOGACAO";"VRPL"
"alterado";"dados_e_derivados";"derivado_regra";"985484";"1-2134436";"dias_homologacao_ate_vrpl_calc";"";"203"
"alterado";"dados";"dados_origem";"985485";"1-2137453";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados";"dados_origem";"986120";"1-2139872";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"986127";"1-2136088";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"derivados_tempo";"derivado_tempo";"986346";"1-2136209";"status_pub_licitacao_calc";"Próximos 30 dias";"Vencida"
"alterado";"derivados_tempo";"derivado_tempo";"986349";"1-2141445";"status_pub_licitacao_calc";"No prazo";"Próximos 30 dias"
"alterado";"dados";"dados_origem";"986352";"1-2139331";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"986650";"1-2141564";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados_e_derivados";"dados_origem";"986673";"1-2134617";"dte_homologacao_licitacao_tgov";"";"2026-06-16"
"alterado";"dados_e_derivados";"derivado_regra";"986673";"1-2134617";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"alterado";"dados_e_derivados";"derivado_regra";"986673";"1-2134617";"ultima_data_relevante_calc";"2026-04-07";"2026-06-16"
"alterado";"dados_e_derivados";"derivado_regra";"986673";"1-2134617";"fase_atual_calc";"PUBLICACAO LICITACAO";"HOMOLOGACAO"
"alterado";"dados_e_derivados";"derivado_regra";"986673";"1-2134617";"dias_publicacao_ate_homologacao_calc";"";"70"
"alterado";"dados_e_derivados";"derivado_tempo";"986673";"1-2134617";"status_homolog_licitacao_calc";"No prazo";"Concluída no prazo"
"alterado";"dados";"dados_origem";"986690";"1-2139863";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados";"dados_origem";"986696";"1-2139748";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados";"dados_origem";"986707";"1-2139171";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"986715";"1-2139755";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"derivados_tempo";"derivado_tempo";"986724";"1-2134441";"status_pub_licitacao_calc";"No prazo";"Próximos 30 dias"
"alterado";"dados";"dados_origem";"991551";"1-2161847";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"991662";"1-2164455";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"991685";"1-2163957";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"992785";"1-2167683";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"992849";"1-2167122";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados";"dados_origem";"999853";"1-2199876";"dsc_situacao_contrato_mcid_saci";"Em Contratação";"Contratado - Normal"
"alterado";"dados";"dados_origem";"999853";"1-2199876";"dte_assinatura_contrato_saci";"";"2026-06-11"
"alterado";"dados";"dados_origem";"999853";"1-2199876";"motivo_suspensiva_retirada_dmp";"Não se aplica";""
"alterado";"dados";"dados_origem";"999855";"1-2160678";"dsc_situacao_contrato_mcid_saci";"Em Contratação";"Contratado - Normal"
"alterado";"dados";"dados_origem";"999855";"1-2160678";"dte_assinatura_contrato_saci";"";"2026-06-11"
"alterado";"dados";"dados_origem";"999855";"1-2160678";"motivo_suspensiva_retirada_dmp";"Não se aplica";""
"alterado";"dados";"dados_origem";"999857";"1-2163570";"dsc_situacao_contrato_mcid_saci";"Em Contratação";"Contratado - Suspensiva"
"alterado";"dados";"dados_origem";"999857";"1-2163570";"dte_assinatura_contrato_saci";"";"2026-06-11"
"alterado";"dados";"dados_origem";"999857";"1-2163570";"motivo_suspensiva_retirada_dmp";"Não se aplica";""
"alterado";"dados";"dados_origem";"999858";"1-2164143";"dsc_situacao_contrato_mcid_saci";"Em Contratação";"Contratado - Suspensiva"
"alterado";"dados";"dados_origem";"999858";"1-2164143";"dte_assinatura_contrato_saci";"";"2026-06-11"
"alterado";"dados";"dados_origem";"999858";"1-2164143";"motivo_suspensiva_retirada_dmp";"Não se aplica";""
"alterado";"dados";"dados_origem";"999859";"1-2164812";"dsc_situacao_contrato_mcid_saci";"Em Contratação";"Contratado - Suspensiva"
"alterado";"dados";"dados_origem";"999859";"1-2164812";"dte_assinatura_contrato_saci";"";"2026-06-12"
"alterado";"dados";"dados_origem";"999859";"1-2164812";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"999859";"1-2164812";"motivo_suspensiva_retirada_dmp";"Não se aplica";""
"alterado";"dados";"dados_origem";"999860";"1-2163903";"dsc_situacao_contrato_mcid_saci";"Em Contratação";"Contratado - Suspensiva"
"alterado";"dados";"dados_origem";"999860";"1-2163903";"dte_assinatura_contrato_saci";"";"2026-06-11"
"alterado";"dados";"dados_origem";"999860";"1-2163903";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"999860";"1-2163903";"motivo_suspensiva_retirada_dmp";"Não se aplica";""
"alterado";"dados";"dados_origem";"999862";"1-2158447";"dsc_situacao_contrato_mcid_saci";"Em Contratação";"Contratado - Suspensiva"
"alterado";"dados";"dados_origem";"999862";"1-2158447";"dte_assinatura_contrato_saci";"";"2026-06-12"
"alterado";"dados";"dados_origem";"999862";"1-2158447";"motivo_suspensiva_retirada_dmp";"Não se aplica";""
"alterado";"dados";"dados_origem";"999863";"1-2154083";"dsc_situacao_contrato_mcid_saci";"Em Contratação";"Contratado - Normal"
"alterado";"dados";"dados_origem";"999863";"1-2154083";"dte_assinatura_contrato_saci";"";"2026-06-12"
"alterado";"dados";"dados_origem";"999863";"1-2154083";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"999863";"1-2154083";"motivo_suspensiva_retirada_dmp";"Não se aplica";""
"alterado";"dados";"dados_origem";"999869";"1-2199818";"dsc_situacao_contrato_mcid_saci";"Em Contratação";"Contratado - Suspensiva"
"alterado";"dados";"dados_origem";"999869";"1-2199818";"dte_assinatura_contrato_saci";"";"2026-06-16"
"alterado";"dados";"dados_origem";"999869";"1-2199818";"motivo_suspensiva_retirada_dmp";"Não se aplica";""
"alterado";"dados_e_derivados";"dados_origem";"999870";"1-2200693";"dte_primeira_data_lae_tdb";"";"2026-06-16"
"alterado";"dados_e_derivados";"derivado_regra";"999870";"1-2200693";"ultima_data_relevante_calc";"";"2026-06-16"
"alterado";"dados_e_derivados";"derivado_regra";"999870";"1-2200693";"fase_atual_calc";"SEM ANDAMENTO";"LAE"
"alterado";"dados_e_derivados";"derivado_tempo";"999870";"1-2200693";"prazo_pub_licitacao_calc";"";"2026-08-15"
"alterado";"dados_e_derivados";"derivado_tempo";"999870";"1-2200693";"prazo_lae_mais_60_calc";"";"2026-10-14"
"alterado";"dados_e_derivados";"derivado_tempo";"999870";"1-2200693";"prazo_lae_mais_60_mais_120_calc";"";"2027-04-12"
"alterado";"dados_e_derivados";"derivado_tempo";"999870";"1-2200693";"status_pub_licitacao_calc";"";"No prazo"
"alterado";"dados";"dados_origem";"999871";"1-2204277";"dsc_situacao_contrato_mcid_saci";"Em Contratação";"Contratado - Suspensiva"
"alterado";"dados";"dados_origem";"999871";"1-2204277";"dte_assinatura_contrato_saci";"";"2026-06-11"
"alterado";"dados";"dados_origem";"999871";"1-2204277";"motivo_suspensiva_retirada_dmp";"Não se aplica";""
"alterado";"dados";"dados_origem";"999872";"1-2199478";"dsc_situacao_contrato_mcid_saci";"Em Contratação";"Contratado - Normal"
"alterado";"dados";"dados_origem";"999872";"1-2199478";"dte_assinatura_contrato_saci";"";"2026-06-11"
"alterado";"dados";"dados_origem";"999872";"1-2199478";"motivo_suspensiva_retirada_dmp";"Não se aplica";""
"alterado";"dados";"dados_origem";"999875";"1-2200387";"dsc_situacao_contrato_mcid_saci";"Em Contratação";"Contratado - Suspensiva"
"alterado";"dados";"dados_origem";"999875";"1-2200387";"dte_assinatura_contrato_saci";"";"2026-06-12"
"alterado";"dados";"dados_origem";"999875";"1-2200387";"motivo_suspensiva_retirada_dmp";"Não se aplica";""
"alterado";"dados";"dados_origem";"999887";"1-2198176";"dsc_situacao_contrato_mcid_saci";"Em Contratação";"Contratado - Suspensiva"
"alterado";"dados";"dados_origem";"999887";"1-2198176";"dte_assinatura_contrato_saci";"";"2026-06-12"
"alterado";"dados";"dados_origem";"999887";"1-2198176";"motivo_suspensiva_retirada_dmp";"Não se aplica";""
